,latitude,longitude,timestamp,coordinates
1067,5.5079,58.2816,1563204714.0,POINT (58.2816 5.5079)
1068,6.0141,58.6454,1563204724.0,POINT (58.6454 6.0141)
1069,6.5199,59.0099,1563204734.0,POINT (59.0099 6.5199)
1070,7.0507,59.3936,1563204745.0,POINT (59.3936 7.0507)
1071,7.556,59.76,1563204755.0,POINT (59.76 7.556)
1072,8.0608,60.1273,1563204765.0,POINT (60.1273 8.0608)
1073,8.5906,60.5142,1563204775.0,POINT (60.5142 8.5906)
1074,9.0946,60.8838,1563204785.0,POINT (60.8838 9.0946)
1075,9.5982,61.2545,1563204795.0,POINT (61.2545 9.5982)
1076,10.1264,61.645,1563204806.0,POINT (61.645 10.1264)
1077,10.6289,62.0183,1563204816.0,POINT (62.0183 10.6289)
1078,11.1309,62.393,1563204826.0,POINT (62.393 11.1309)
1079,11.6574,62.788,1563204837.0,POINT (62.788 11.6574)
1080,12.1582,63.1657,1563204847.0,POINT (63.1657 12.1582)
1081,12.6834,63.564,1563204857.0,POINT (63.564 12.6834)
1082,13.1829,63.9452,1563204867.0,POINT (63.9452 13.1829)
1083,13.6818,64.328,1563204877.0,POINT (64.328 13.6818)
1084,14.1799,64.7127,1563204887.0,POINT (64.7127 14.1799)
1085,14.7022,65.1186,1563204898.0,POINT (65.1186 14.7022)
1086,15.1988,65.5073,1563204908.0,POINT (65.5073 15.1988)
1087,15.6946,65.898,1563204918.0,POINT (65.898 15.6946)
1088,16.2142,66.3105,1563204928.0,POINT (66.3105 16.2142)
1089,16.7082,66.7056,1563204938.0,POINT (66.7056 16.7082)
1090,17.2013,67.103,1563204948.0,POINT (67.10299999999999 17.2013)
1091,17.6933,67.5027,1563204958.0,POINT (67.5027 17.6933)
1092,18.209,67.925,1563204969.0,POINT (67.925 18.209)
1093,18.6991,68.3298,1563204979.0,POINT (68.32980000000001 18.6991)
1094,19.1882,68.7373,1563204989.0,POINT (68.7373 19.1882)
1095,19.6761,69.1475,1563204999.0,POINT (69.14749999999999 19.6761)
1096,20.2116,69.6018,1563205010.0,POINT (69.6018 20.2116)
1097,20.7214,70.0388,1563205020.0,POINT (70.03879999999999 20.7214)
1098,21.2056,70.4579,1563205031.0,POINT (70.4579 21.2056)
1099,21.6887,70.8802,1563205041.0,POINT (70.8802 21.6887)
1100,22.1705,71.3056,1563205051.0,POINT (71.3056 22.1705)
1101,22.6749,71.7557,1563205061.0,POINT (71.7557 22.6749)
1102,23.1538,72.1877,1563205071.0,POINT (72.18770000000001 23.1538)
1103,23.6552,72.645,1563205082.0,POINT (72.645 23.6552)
1104,24.1311,73.0841,1563205092.0,POINT (73.08410000000001 24.1311)
1105,24.6056,73.5269,1563205102.0,POINT (73.5269 24.6056)
1106,25.1258,74.0182,1563205113.0,POINT (74.01819999999999 25.1258)
1107,25.6205,74.4915,1563205123.0,POINT (74.4915 25.6205)
1108,26.0899,74.9463,1563205133.0,POINT (74.94629999999999 26.0899)
1109,26.5577,75.405,1563205143.0,POINT (75.405 26.5577)
1110,27.0236,75.8679,1563205153.0,POINT (75.86790000000001 27.0236)
1111,27.511,76.3584,1563205164.0,POINT (76.3584 27.511)
1112,27.9732,76.8301,1563205174.0,POINT (76.8301 27.9732)
1113,28.4336,77.3062,1563205184.0,POINT (77.3062 28.4336)
1114,28.8919,77.7868,1563205194.0,POINT (77.7868 28.8919)
1115,29.371,78.2964,1563205204.0,POINT (78.29640000000001 29.371)
1116,29.8252,78.7867,1563205214.0,POINT (78.7867 29.8252)
1117,30.2772,79.2818,1563205224.0,POINT (79.2818 30.2772)
1118,30.7494,79.807,1563205235.0,POINT (79.807 30.7494)
1119,31.1967,80.3124,1563205245.0,POINT (80.3124 31.1967)
1120,31.6419,80.8231,1563205255.0,POINT (80.8231 31.6419)
1121,32.1066,81.365,1563205266.0,POINT (81.36499999999999 32.1066)
1122,32.5467,81.8867,1563205276.0,POINT (81.8867 32.5467)
1123,32.9843,82.4139,1563205286.0,POINT (82.4139 32.9843)
1124,33.4193,82.9469,1563205296.0,POINT (82.9469 33.4193)
1125,33.8731,83.5126,1563205306.0,POINT (83.51260000000001 33.8731)
1126,34.3025,84.0575,1563205316.0,POINT (84.0575 34.3025)
1127,34.729,84.6083,1563205326.0,POINT (84.6083 34.729)
1128,35.1528,85.1655,1563205336.0,POINT (85.16549999999999 35.1528)
1129,35.5945,85.7573,1563205347.0,POINT (85.7573 35.5945)
1130,36.0119,86.3273,1563205357.0,POINT (86.32729999999999 36.0119)
1131,36.4263,86.9038,1563205367.0,POINT (86.9038 36.4263)
1132,36.8579,87.5164,1563205377.0,POINT (87.5164 36.8579)
1133,37.3061,88.166,1563205388.0,POINT (88.166 37.3061)
1134,37.7302,88.7939,1563205399.0,POINT (88.79389999999999 37.7302)
1135,38.1304,89.3992,1563205409.0,POINT (89.39919999999999 38.1304)
1136,38.5272,90.0116,1563205419.0,POINT (90.0116 38.5272)
1137,38.9397,90.6623,1563205429.0,POINT (90.6623 38.9397)
1138,39.3288,91.2897,1563205440.0,POINT (91.2897 39.3288)
1139,39.7331,91.9564,1563205450.0,POINT (91.9564 39.7331)
1140,40.1141,92.5992,1563205460.0,POINT (92.5992 40.1141)
1141,40.4911,93.2497,1563205470.0,POINT (93.2497 40.4911)
1142,40.8638,93.9079,1563205480.0,POINT (93.9079 40.8638)
1143,41.2506,94.6075,1563205491.0,POINT (94.6075 41.2506)
1144,41.6144,95.282,1563205501.0,POINT (95.282 41.6144)
1145,41.9916,95.999,1563205511.0,POINT (95.999 41.9916)
1146,42.3461,96.6902,1563205521.0,POINT (96.6902 42.3461)
1147,42.6959,97.3897,1563205531.0,POINT (97.3897 42.6959)
1148,43.058,98.1332,1563205542.0,POINT (98.1332 43.058)
1149,43.3978,98.8501,1563205552.0,POINT (98.8501 43.3978)
1150,43.7491,99.6119,1563205562.0,POINT (99.61190000000001 43.7491)
1151,44.0783,100.3462,1563205572.0,POINT (100.3462 44.0783)
1152,44.4023,101.0891,1563205582.0,POINT (101.0891 44.4023)
1153,44.7366,101.8786,1563205593.0,POINT (101.8786 44.7366)
1154,45.0492,102.6394,1563205603.0,POINT (102.6394 45.0492)
1155,45.3714,103.4476,1563205613.0,POINT (103.4476 45.3714)
1156,45.6723,104.2265,1563205623.0,POINT (104.2265 45.6723)
1157,45.9818,105.0537,1563205634.0,POINT (105.0537 45.9818)
1158,46.2703,105.8505,1563205644.0,POINT (105.8505 46.2703)
1159,46.5667,106.6967,1563205655.0,POINT (106.6967 46.5667)
1160,46.856,107.5527,1563205665.0,POINT (107.5527 46.856)
1161,47.125,108.3768,1563205675.0,POINT (108.3768 47.125)
1162,47.4002,109.2515,1563205686.0,POINT (109.2515 47.4002)
1163,47.6555,110.0934,1563205696.0,POINT (110.0934 47.6555)
1164,47.904,110.9441,1563205706.0,POINT (110.9441 47.904)
1165,48.1573,111.8464,1563205716.0,POINT (111.8464 48.1573)
1166,48.3913,112.7142,1563205726.0,POINT (112.7142 48.3913)
1167,48.6291,113.6343,1563205737.0,POINT (113.6343 48.6291)
1168,48.8481,114.519,1563205747.0,POINT (114.519 48.8481)
1169,49.0699,115.4565,1563205757.0,POINT (115.4565 49.0699)
1170,49.2734,116.3573,1563205767.0,POINT (116.3573 49.2734)
1171,49.4691,117.2659,1563205777.0,POINT (117.2659 49.4691)
1172,49.657,118.1821,1563205787.0,POINT (118.1821 49.657)
1173,49.8457,119.1519,1563205798.0,POINT (119.1519 49.8457)
1174,50.0171,120.0828,1563205808.0,POINT (120.0828 50.0171)
1175,50.1883,121.0676,1563205818.0,POINT (121.0676 50.1883)
1176,50.3428,122.0122,1563205828.0,POINT (122.0122 50.3428)
1177,50.496,123.0107,1563205839.0,POINT (123.0107 50.496)
1178,50.6398,124.0159,1563205849.0,POINT (124.0159 50.6398)
1179,50.768,124.979,1563205860.0,POINT (124.979 50.768)
1180,50.8932,125.9959,1563205870.0,POINT (125.9959 50.8932)
1181,51.0034,126.9698,1563205880.0,POINT (126.9698 51.0034)
1182,51.1097,127.9973,1563205891.0,POINT (127.9973 51.1097)
1183,51.2017,128.9803,1563205901.0,POINT (128.9803 51.2017)
1184,51.2847,129.9671,1563205911.0,POINT (129.9671 51.2847)
1185,51.3621,131.007,1563205921.0,POINT (131.007 51.3621)
1186,51.4265,132.0007,1563205931.0,POINT (132.0007 51.4265)
1187,51.4843,133.0469,1563205942.0,POINT (133.0469 51.4843)
1188,51.5299,134.0458,1563205952.0,POINT (134.0458 51.5299)
1189,51.5662,135.0466,1563205962.0,POINT (135.0466 51.5662)
1190,51.5944,136.0988,1563205972.0,POINT (136.0988 51.5944)
1191,51.6118,137.1021,1563205982.0,POINT (137.1021 51.6118)
1192,51.62,138.1562,1563205993.0,POINT (138.1562 51.62)
1193,51.6183,139.1601,1563206003.0,POINT (139.1601 51.6183)
1194,51.6064,140.2141,1563206013.0,POINT (140.2141 51.6064)
1195,51.5857,141.2173,1563206023.0,POINT (141.2173 51.5857)
1196,51.5556,142.2194,1563206033.0,POINT (142.2194 51.5556)
1197,51.5141,143.2697,1563206044.0,POINT (143.2697 51.5141)
1198,51.4651,144.2677,1563206054.0,POINT (144.2677 51.4651)
1199,51.4037,145.313,1563206065.0,POINT (145.313 51.4037)
1200,51.3359,146.3057,1563206075.0,POINT (146.3057 51.3359)
